Epoch Number, Total Squared Error, 
997, 1.023813, 
998, 1.023803, 
999, 1.023794, 
1000, 1.023784, 
1001, 1.023774, 
1002, 1.023764, 
1003, 1.023754, 
1004, 1.023744, 
1005, 1.023734, 
1006, 1.023724, 
1007, 1.023714, 
1008, 1.023703, 
1009, 1.023693, 
1010, 1.023683, 
1011, 1.023672, 
1012, 1.023662, 
1013, 1.023652, 
1014, 1.023641, 
1015, 1.023630, 
1016, 1.023620, 
1017, 1.023609, 
1018, 1.023598, 
1019, 1.023588, 
1020, 1.023577, 
1021, 1.023566, 
1022, 1.023555, 
1023, 1.023544, 
1024, 1.023533, 
1025, 1.023522, 
1026, 1.023510, 
1027, 1.023499, 
1028, 1.023488, 
1029, 1.023477, 
1030, 1.023465, 
1031, 1.023454, 
1032, 1.023442, 
1033, 1.023431, 
1034, 1.023419, 
1035, 1.023407, 
1036, 1.023395, 
1037, 1.023384, 
1038, 1.023372, 
1039, 1.023360, 
1040, 1.023348, 
1041, 1.023336, 
1042, 1.023324, 
1043, 1.023312, 
1044, 1.023299, 
1045, 1.023287, 
1046, 1.023275, 
1047, 1.023262, 
1048, 1.023250, 
1049, 1.023237, 
1050, 1.023225, 
1051, 1.023212, 
1052, 1.023199, 
1053, 1.023186, 
1054, 1.023174, 
1055, 1.023161, 
1056, 1.023148, 
1057, 1.023135, 
1058, 1.023121, 
1059, 1.023108, 
1060, 1.023095, 
1061, 1.023082, 
1062, 1.023068, 
1063, 1.023055, 
1064, 1.023041, 
1065, 1.023028, 
1066, 1.023014, 
1067, 1.023000, 
1068, 1.022986, 
1069, 1.022973, 
1070, 1.022959, 
1071, 1.022945, 
1072, 1.022931, 
1073, 1.022916, 
1074, 1.022902, 
1075, 1.022888, 
1076, 1.022874, 
1077, 1.022859, 
1078, 1.022845, 
1079, 1.022830, 
1080, 1.022815, 
1081, 1.022801, 
1082, 1.022786, 
1083, 1.022771, 
1084, 1.022756, 
1085, 1.022741, 
1086, 1.022726, 
1087, 1.022711, 
1088, 1.022695, 
1089, 1.022680, 
1090, 1.022665, 
1091, 1.022649, 
1092, 1.022634, 
1093, 1.022618, 
1094, 1.022602, 
1095, 1.022586, 
1096, 1.022570, 
1097, 1.022554, 
1098, 1.022538, 
1099, 1.022522, 
1100, 1.022506, 
1101, 1.022490, 
1102, 1.022473, 
1103, 1.022457, 
1104, 1.022440, 
1105, 1.022424, 
1106, 1.022407, 
1107, 1.022390, 
1108, 1.022373, 
1109, 1.022356, 
1110, 1.022339, 
1111, 1.022322, 
1112, 1.022305, 
1113, 1.022288, 
1114, 1.022270, 
1115, 1.022253, 
1116, 1.022235, 
1117, 1.022217, 
