Epoch Number, Total Squared Error, 
954, 1.030495, 
955, 1.030498, 
956, 1.030501, 
957, 1.030504, 
958, 1.030508, 
959, 1.030511, 
960, 1.030514, 
961, 1.030518, 
962, 1.030521, 
963, 1.030524, 
964, 1.030527, 
965, 1.030531, 
966, 1.030534, 
967, 1.030537, 
968, 1.030541, 
969, 1.030544, 
970, 1.030547, 
971, 1.030550, 
972, 1.030554, 
973, 1.030557, 
974, 1.030560, 
975, 1.030563, 
976, 1.030567, 
977, 1.030570, 
978, 1.030573, 
979, 1.030576, 
980, 1.030580, 
981, 1.030583, 
982, 1.030586, 
983, 1.030589, 
984, 1.030593, 
985, 1.030596, 
986, 1.030599, 
987, 1.030602, 
988, 1.030605, 
989, 1.030609, 
990, 1.030612, 
991, 1.030615, 
992, 1.030618, 
993, 1.030622, 
994, 1.030625, 
995, 1.030628, 
996, 1.030631, 
997, 1.030634, 
998, 1.030638, 
999, 1.030641, 
1000, 1.030644, 
1001, 1.030647, 
1002, 1.030650, 
1003, 1.030653, 
1004, 1.030657, 
1005, 1.030660, 
1006, 1.030663, 
1007, 1.030666, 
1008, 1.030669, 
1009, 1.030672, 
1010, 1.030676, 
1011, 1.030679, 
1012, 1.030682, 
1013, 1.030685, 
1014, 1.030688, 
1015, 1.030691, 
1016, 1.030695, 
1017, 1.030698, 
1018, 1.030701, 
1019, 1.030704, 
1020, 1.030707, 
1021, 1.030710, 
1022, 1.030713, 
1023, 1.030717, 
1024, 1.030720, 
1025, 1.030723, 
1026, 1.030726, 
1027, 1.030729, 
1028, 1.030732, 
1029, 1.030735, 
1030, 1.030738, 
1031, 1.030741, 
1032, 1.030744, 
1033, 1.030748, 
1034, 1.030751, 
1035, 1.030754, 
1036, 1.030757, 
1037, 1.030760, 
1038, 1.030763, 
1039, 1.030766, 
1040, 1.030769, 
1041, 1.030772, 
1042, 1.030775, 
1043, 1.030778, 
1044, 1.030781, 
1045, 1.030784, 
1046, 1.030787, 
1047, 1.030791, 
1048, 1.030794, 
1049, 1.030797, 
1050, 1.030800, 
1051, 1.030803, 
1052, 1.030806, 
1053, 1.030809, 
1054, 1.030812, 
1055, 1.030815, 
1056, 1.030818, 
1057, 1.030821, 
1058, 1.030824, 
1059, 1.030827, 
1060, 1.030830, 
1061, 1.030833, 
1062, 1.030836, 
1063, 1.030839, 
1064, 1.030842, 
1065, 1.030845, 
1066, 1.030848, 
1067, 1.030851, 
1068, 1.030854, 
1069, 1.030857, 
1070, 1.030860, 
1071, 1.030863, 
1072, 1.030865, 
1073, 1.030868, 
1074, 1.030871, 
1075, 1.030874, 
1076, 1.030877, 
1077, 1.030880, 
1078, 1.030883, 
1079, 1.030886, 
1080, 1.030889, 
1081, 1.030892, 
1082, 1.030895, 
1083, 1.030898, 
1084, 1.030901, 
1085, 1.030903, 
1086, 1.030906, 
1087, 1.030909, 
1088, 1.030912, 
1089, 1.030915, 
1090, 1.030918, 
1091, 1.030921, 
1092, 1.030924, 
1093, 1.030926, 
1094, 1.030929, 
1095, 1.030932, 
1096, 1.030935, 
1097, 1.030938, 
1098, 1.030941, 
1099, 1.030944, 
1100, 1.030946, 
1101, 1.030949, 
1102, 1.030952, 
1103, 1.030955, 
1104, 1.030958, 
1105, 1.030960, 
1106, 1.030963, 
1107, 1.030966, 
1108, 1.030969, 
1109, 1.030972, 
1110, 1.030974, 
1111, 1.030977, 
1112, 1.030980, 
1113, 1.030983, 
1114, 1.030986, 
1115, 1.030988, 
1116, 1.030991, 
1117, 1.030994, 
1118, 1.030997, 
1119, 1.030999, 
1120, 1.031002, 
1121, 1.031005, 
1122, 1.031007, 
1123, 1.031010, 
1124, 1.031013, 
1125, 1.031016, 
1126, 1.031018, 
1127, 1.031021, 
1128, 1.031024, 
1129, 1.031026, 
1130, 1.031029, 
1131, 1.031032, 
1132, 1.031034, 
1133, 1.031037, 
1134, 1.031040, 
1135, 1.031042, 
1136, 1.031045, 
1137, 1.031048, 
1138, 1.031050, 
1139, 1.031053, 
1140, 1.031056, 
1141, 1.031058, 
1142, 1.031061, 
1143, 1.031063, 
1144, 1.031066, 
1145, 1.031069, 
1146, 1.031071, 
1147, 1.031074, 
1148, 1.031076, 
1149, 1.031079, 
1150, 1.031081, 
1151, 1.031084, 
1152, 1.031087, 
1153, 1.031089, 
1154, 1.031092, 
1155, 1.031094, 
1156, 1.031097, 
1157, 1.031099, 
1158, 1.031102, 
1159, 1.031104, 
1160, 1.031107, 
1161, 1.031109, 
1162, 1.031112, 
1163, 1.031114, 
1164, 1.031117, 
1165, 1.031119, 
1166, 1.031122, 
1167, 1.031124, 
1168, 1.031127, 
1169, 1.031129, 
1170, 1.031131, 
1171, 1.031134, 
1172, 1.031136, 
1173, 1.031139, 
1174, 1.031141, 
1175, 1.031144, 
1176, 1.031146, 
1177, 1.031148, 
1178, 1.031151, 
1179, 1.031153, 
1180, 1.031155, 
1181, 1.031158, 
1182, 1.031160, 
1183, 1.031163, 
1184, 1.031165, 
1185, 1.031167, 
1186, 1.031170, 
1187, 1.031172, 
1188, 1.031174, 
1189, 1.031176, 
1190, 1.031179, 
1191, 1.031181, 
1192, 1.031183, 
1193, 1.031186, 
1194, 1.031188, 
1195, 1.031190, 
1196, 1.031192, 
1197, 1.031195, 
1198, 1.031197, 
1199, 1.031199, 
1200, 1.031201, 
1201, 1.031204, 
1202, 1.031206, 
1203, 1.031208, 
1204, 1.031210, 
1205, 1.031212, 
1206, 1.031215, 
1207, 1.031217, 
1208, 1.031219, 
1209, 1.031221, 
1210, 1.031223, 
1211, 1.031225, 
1212, 1.031227, 
1213, 1.031230, 
1214, 1.031232, 
1215, 1.031234, 
1216, 1.031236, 
1217, 1.031238, 
1218, 1.031240, 
1219, 1.031242, 
1220, 1.031244, 
1221, 1.031246, 
1222, 1.031248, 
1223, 1.031250, 
1224, 1.031252, 
1225, 1.031254, 
1226, 1.031256, 
1227, 1.031258, 
1228, 1.031260, 
1229, 1.031262, 
1230, 1.031264, 
1231, 1.031266, 
1232, 1.031268, 
1233, 1.031270, 
1234, 1.031272, 
1235, 1.031274, 
1236, 1.031276, 
1237, 1.031278, 
1238, 1.031280, 
1239, 1.031282, 
1240, 1.031284, 
1241, 1.031285, 
1242, 1.031287, 
1243, 1.031289, 
1244, 1.031291, 
1245, 1.031293, 
1246, 1.031295, 
1247, 1.031296, 
1248, 1.031298, 
1249, 1.031300, 
1250, 1.031302, 
1251, 1.031304, 
1252, 1.031305, 
1253, 1.031307, 
1254, 1.031309, 
1255, 1.031311, 
1256, 1.031312, 
1257, 1.031314, 
1258, 1.031316, 
1259, 1.031317, 
1260, 1.031319, 
1261, 1.031321, 
1262, 1.031323, 
1263, 1.031324, 
